264961.579577 , , , ,0.045152,-0.000367,0.000035 , , , ,0.001478,0.005372,0.002824
264961.589504 , , , ,0.029182,-0.001082,-0.000768 , , , ,0.002477,0.006381,-0.008685
264961.599431 , , , ,0.011798,-0.001274,-0.001169 , , , ,0.001468,0.004383,-0.023221
264961.609356 , , , ,0.001117,-0.000960,-0.000873 , , , ,-0.001509,0.005382,-0.025923
264961.619282 , , , ,-0.003316,-0.001204,-0.001798 , , , ,0.002487,0.004383,-0.011804
264961.629209 , , , ,0.000750,0.000052,0.000367 , , , ,0.001488,0.004383,0.000183
264961.639135 , , , ,0.011100,0.002915,-0.000820 , , , ,-0.003466,0.005382,0.005127
264961.649062 , , , ,0.021118,0.000524,0.001414 , , , ,-0.005443,0.006381,0.008104
264961.658988 , , , ,0.029444,0.000855,0.000785 , , , ,-0.001437,0.006381,0.009235
264961.668915 , , , ,0.023195,0.000838,-0.000506 , , , ,0.000540,0.007380,0.001427
264961.678840 , , , ,0.004451,0.001100,0.000087 , , , ,0.003527,0.004383,-0.016259
264961.688766 , , , ,-0.017279,0.000122,-0.000332 , , , ,0.000540,0.005382,-0.032018
264961.698693 , , , ,-0.032236,0.002182,-0.000803 , , , ,0.000530,0.005382,-0.027961
264961.708620 , , , ,-0.037315,0.000803,0.000017 , , , ,-0.000449,0.007380,-0.014139
264961.718546 , , , ,-0.040945,-0.002094,-0.001047 , , , ,-0.002446,0.007380,-0.001458
264961.728473 , , , ,-0.038537,0.001536,0.000349 , , , ,-0.002446,0.006381,-0.000826
264961.738399 , , , ,-0.038153,0.003211,0.000262 , , , ,0.001549,0.005372,-0.003231
264961.748324 , , , ,-0.031974,0.001222,-0.000576 , , , ,0.003547,0.006371,0.002375
264961.758251 , , , ,-0.020298,0.001449,-0.000157 , , , ,0.004546,0.005372,0.008991
264961.768177 , , , ,-0.010193,-0.000349,-0.000454 , , , ,0.001549,0.007370,0.014679
264961.778106 , , , ,-0.002810,0.000716,-0.000576 , , , ,-0.003435,0.007370,0.011458
264961.788031 , , , ,-0.002740,0.001030,0.000576 , , , ,-0.004434,0.006371,0.005372
264961.797957 , , , ,-0.010838,-0.002618,0.000262 , , , ,-0.000428,0.006371,-0.000642
264961.807912 , , , ,-0.015289,-0.002129,0.001134 , , , ,0.003537,0.004373,-0.005637
264961.817809 , , , ,-0.014696,-0.001030,0.000716 , , , ,0.004536,0.006371,-0.002742
264961.827735 , , , ,-0.006580,-0.000419,0.000000 , , , ,-0.000459,0.007370,0.002100
264961.837662 , , , ,0.004154,-0.000524,0.000000 , , , ,0.001519,0.007370,0.006952
264961.847588 , , , ,0.014800,-0.000052,-0.000576 , , , ,0.002518,0.006371,0.010897
264961.857515 , , , ,0.020106,0.001571,0.001571 , , , ,-0.000469,0.006371,0.008940
264961.867441 , , , ,0.010402,-0.001396,0.000873 , , , ,-0.002467,0.006371,-0.000897
264961.877368 , , , ,0.000977,0.002339,0.000820 , , , ,-0.002487,0.005372,-0.016687
264961.887293 , , , ,-0.014242,-0.000611,-0.000017 , , , ,0.001498,0.005372,-0.022569
264961.897221 , , , ,-0.020560,0.000017,-0.000541 , , , ,0.003476,0.006371,-0.017503
264961.907146 , , , ,-0.021363,-0.001833,-0.000925 , , , ,0.001478,0.004373,-0.009623
264961.917073 , , , ,-0.015167,-0.001292,-0.001117 , , , ,-0.000510,0.004373,0.002161
264961.926999 , , , ,-0.005585,-0.000855,-0.000227 , , , ,-0.001498,0.006371,0.008950
264961.936926 , , , ,0.000017,-0.000436,0.000663 , , , ,-0.000489,0.005372,0.010805
264961.946851 , , , ,0.000244,-0.001012,0.000593 , , , ,-0.002487,0.006371,0.006758
264961.956777 , , , ,-0.004800,-0.001710,0.001850 , , , ,-0.003476,0.007370,0.001753
264961.966704 , , , ,-0.013334,-0.001763,0.000733 , , , ,-0.000479,0.005372,-0.006208
264961.976631 , , , ,-0.024173,-0.000628,0.000681 , , , ,0.001488,0.004373,-0.010255
264961.986557 , , , ,-0.035029,-0.001187,-0.000297 , , , ,0.003476,0.007370,-0.013384
264961.996484 , , , ,-0.040928,0.002007,-0.000716 , , , ,0.002467,0.005372,-0.012620
264962.006409 , , , ,-0.039165,-0.001082,-0.000995 , , , ,0.004475,0.005372,-0.004964
264962.016341 , , , ,-0.025744,0.001920,0.000506 , , , ,-0.001509,0.007370,0.008573
264962.026262 , , , ,-0.008011,0.000070,-0.000454 , , , ,-0.000499,0.005372,0.021213
264962.036188 , , , ,0.004102,-0.000628,-0.000733 , , , ,-0.002508,0.005372,0.021957
264962.046115 , , , ,0.007121,-0.001309,-0.000489 , , , ,-0.000499,0.005372,0.009888
264962.056041 , , , ,0.006685,0.001012,0.000471 , , , ,0.000499,0.007370,-0.002049
264962.065968 , , , ,0.000541,0.001152,0.000122 , , , ,0.001498,0.005372,-0.006972
264962.075895 , , , ,-0.005480,0.003316,0.000838 , , , ,0.002497,0.004373,-0.010907
264962.085820 , , , ,-0.012200,0.001937,-0.000995 , , , ,0.000489,0.006371,-0.011855
264962.095746 , , , ,-0.015045,0.002758,0.000733 , , , ,-0.002508,0.006371,-0.007910
264962.105673 , , , ,-0.016930,0.000716,0.000803 , , , ,-0.000499,0.006371,-0.001019
264962.115599 , , , ,-0.015446,0.000646,-0.000140 , , , ,0.000479,0.006371,-0.000163
264962.125526 , , , ,-0.012828,0.000070,0.000733 , , , ,-0.000510,0.004373,0.000652
264962.135452 , , , ,-0.006458,-0.001239,0.000262 , , , ,-0.000510,0.005372,0.002487
264962.145377 , , , ,-0.003299,0.001379,-0.000227 , , , ,-0.002518,0.006371,0.000377
264962.155304 , , , ,-0.008971,0.000140,-0.000367 , , , ,-0.002518,0.005372,-0.005668
264962.165231 , , , ,-0.021206,-0.002129,0.000070 , , , ,0.002457,0.006371,-0.012650
264962.175157 , , , ,-0.032132,0.000401,-0.000384 , , , ,0.006463,0.005372,-0.014740
264962.185084 , , , ,-0.039567,0.002147,-0.001082 , , , ,0.000459,0.004373,-0.011947
264962.195010 , , , ,-0.038205,0.001414,0.000995 , , , ,-0.004526,0.006371,-0.006269
264962.204937 , , , ,-0.028135,0.000419,0.000593 , , , ,-0.003517,0.007370,0.011325
264962.214862 , , , ,-0.011851,-0.000873,0.000768 , , , ,0.000469,0.005372,0.023935
264962.224788 , , , ,0.005131,-0.002112,0.001361 , , , ,0.001458,0.005372,0.021662
264962.234715 , , , ,0.022811,0.000175,-0.000279 , , , ,0.000449,0.005372,0.019541
264962.244641 , , , ,0.027925,-0.002897,-0.000209 , , , ,0.003435,0.005372,0.017594
264962.254568 , , , ,0.028030,-0.001606,-0.000192 , , , ,0.000438,0.006371,0.006850
264962.264493 , , , ,0.017261,-0.001553,0.000244 , , , ,-0.002548,0.005372,-0.008879
264962.274420 , , , ,0.001972,-0.001641,-0.000768 , , , ,0.001437,0.005372,-0.018583
264962.284346 , , , ,-0.008919,-0.003194,0.000035 , , , ,0.001437,0.004373,-0.019409
264962.294273 , , , ,-0.011327,-0.002025,-0.000489 , , , ,0.001437,0.005372,-0.006361
264962.304199 , , , ,-0.006877,-0.000035,0.000646 , , , ,-0.002548,0.004373,0.001539
264962.314126 , , , ,0.007854,0.000908,-0.001466 , , , ,-0.001539,0.005372,0.008430
264962.324052 , , , ,0.023736,-0.000105,0.000471 , , , ,-0.000550,0.006371,0.016361
264962.333979 , , , ,0.041207,0.000262,0.001274 , , , ,0.001448,0.006371,0.022436
264962.343904 , , , ,0.045763,-0.002164,0.001414 , , , ,-0.001539,0.006371,0.012681
264962.353831 , , , ,0.038013,-0.006074,0.002583 , , , ,-0.005556,0.006371,-0.004893
264962.363757 , , , ,0.011938,-0.000785,0.002601 , , , ,0.001417,0.004373,-0.021437
264962.373684 , , , ,-0.018780,-0.000716,-0.000314 , , , ,0.004393,0.004373,-0.043007
264962.383610 , , , ,-0.040230,0.001152,-0.001326 , , , ,0.004363,0.005372,-0.039898
264962.393537 , , , ,-0.049777,0.002321,-0.000593 , , , ,0.002375,0.005372,-0.021091
264962.403462 , , , ,-0.042429,0.000960,-0.000977 , , , ,0.000387,0.005372,-0.001488
264962.413388 , , , ,-0.023859,0.001449,-0.000785 , , , ,-0.000601,0.005372,0.016004
264962.423315 , , , ,-0.005690,0.002915,-0.000436 , , , ,-0.002589,0.006371,0.019582
264962.433241 , , , ,0.012497,0.003718,0.000960 , , , ,-0.001580,0.006371,0.020347
264962.443168 , , , ,0.025796,0.003927,0.001309 , , , ,0.000408,0.006371,0.020285
264962.453095 , , , ,0.030316,0.000716,0.001658 , , , ,-0.000591,0.006371,0.012416
264962.463021 , , , ,0.027210,0.001501,-0.000297 , , , ,0.002385,0.006371,0.002681
264962.472948 , , , ,0.013788,0.000593,0.001536 , , , ,0.001366,0.005372,-0.007003
264962.482873 , , , ,-0.004346,0.000367,-0.000192 , , , ,0.001376,0.005372,-0.015729
264962.492799 , , , ,-0.022148,0.000559,-0.000209 , , , ,-0.001631,0.007370,-0.023578
264962.502726 , , , ,-0.028676,0.000576,-0.000349 , , , ,0.002355,0.004373,-0.015617
264962.512652 , , , ,-0.025133,0.000541,-0.001292 , , , ,0.001356,0.005372,-0.001835
264962.522577 , , , ,-0.013090,0.003456,-0.000506 , , , ,-0.001631,0.006371,0.006871
264962.532512 , , , ,0.002915,0.001693,0.000576 , , , ,-0.003609,0.007370,0.018614
264962.542431 , , , ,0.014853,0.002583,0.001274 , , , ,-0.000612,0.006371,0.020489
264962.552357 , , , ,0.013369,0.000489,-0.000035 , , , ,-0.001611,0.007370,0.009480
264962.562284 , , , ,-0.001187,-0.003142,-0.000593 , , , ,0.001366,0.006371,-0.006351
264962.572210 , , , ,-0.008098,-0.001902,-0.000419 , , , ,0.005362,0.004373,-0.015209
264962.582137 , , , ,-0.012636,-0.000838,-0.000244 , , , ,0.003354,0.005372,-0.013160
264962.592062 , , , ,-0.009756,0.001745,-0.000716 , , , ,-0.000622,0.005372,-0.002243
264962.601988 , , , ,-0.008570,0.002880,0.000663 , , , ,-0.001621,0.004373,0.002620
264962.611915 , , , ,-0.016441,0.000663,0.000000 , , , ,-0.001621,0.006371,-0.001478
264962.621840 , , , ,-0.029234,0.000052,0.000297 , , , ,-0.000622,0.006371,-0.013547
264962.631766 , , , ,-0.039951,-0.000227,0.000716 , , , ,-0.001621,0.006371,-0.017706
264962.641693 , , , ,-0.042394,0.000576,0.000995 , , , ,0.001366,0.005372,-0.009001
264962.651620 , , , ,-0.034592,-0.000367,-0.000017 , , , ,0.004353,0.005382,-0.002406
264962.661546 , , , ,-0.019705,-0.000908,0.000157 , , , ,0.002345,0.006381,0.012161
264962.671473 , , , ,-0.000105,0.000873,-0.000942 , , , ,-0.000642,0.007380,0.018818
264962.681399 , , , ,0.017000,-0.000611,0.000017 , , , ,-0.002640,0.007380,0.020622
264962.691331 , , , ,0.026581,-0.001815,0.000803 , , , ,-0.000632,0.006381,0.017554
264962.701251 , , , ,0.030648,0.000436,0.000436 , , , ,0.001356,0.005382,0.009725
264962.711177 , , , ,0.027140,-0.001414,-0.000279 , , , ,0.000347,0.005382,0.001998
264962.721104 , , , ,0.020752,-0.002077,0.000035 , , , ,-0.001641,0.006381,-0.002681
264962.731031 , , , ,0.014155,-0.001012,0.000524 , , , ,-0.000642,0.005382,-0.005382
264962.740957 , , , ,0.008465,-0.002758,-0.000332 , , , ,0.001346,0.004373,-0.006188
264962.750884 , , , ,0.007819,-0.000838,0.001169 , , , ,0.000336,0.005382,-0.006045
264962.760809 , , , ,0.007138,0.000489,-0.000454 , , , ,-0.003649,0.009378,-0.003965
264962.770735 , , , ,0.007313,-0.000855,-0.000209 , , , ,-0.003660,0.005382,-0.001886
264962.780662 , , , ,0.010961,0.000140,0.000105 , , , ,0.001335,0.006381,0.001182
264962.790588 , , , ,0.016424,0.000035,0.000436 , , , ,0.002334,0.006381,0.007248
264962.800545 , , , ,0.018745,0.000401,-0.000454 , , , ,-0.000652,0.006381,0.003364
264962.810441 , , , ,0.017872,0.003002,-0.000524 , , , ,0.000336,0.006381,-0.001458
264962.820368 , , , ,0.017750,0.001239,0.000785 , , , ,0.002334,0.005372,-0.003272
264962.830293 , , , ,0.024888,-0.000471,0.001414 , , , ,0.001346,0.005372,0.000897
264962.840220 , , , ,0.031206,0.000855,0.000733 , , , ,-0.000652,0.005372,0.006075
264962.850156 , , , ,0.030875,-0.000384,-0.000820 , , , ,-0.001672,0.006371,0.001356
264962.860073 , , , ,0.016441,0.000192,0.001379 , , , ,-0.000673,0.006371,-0.010347
264962.869999 , , , ,-0.000768,0.002112,0.000192 , , , ,-0.000673,0.006371,-0.025036
264962.879926 , , , ,-0.019844,0.000506,-0.000541 , , , ,-0.000683,0.005372,-0.028869
264962.889852 , , , ,-0.037594,-0.000227,-0.000820 , , , ,0.001295,0.004373,-0.024750
264962.899777 , , , ,-0.052185,0.000244,-0.000070 , , , ,0.004302,0.007380,-0.020928
264962.909704 , , , ,-0.051557,0.003822,-0.001030 , , , ,0.002314,0.005372,-0.012304
264962.919631 , , , ,-0.041312,0.003037,0.000279 , , , ,-0.002681,0.006381,0.001162
264962.929557 , , , ,-0.029496,0.002426,-0.000838 , , , ,-0.003670,0.007380,0.015637
264962.939484 , , , ,-0.019670,0.001745,-0.000209 , , , ,-0.001672,0.006381,0.014230
264962.949410 , , , ,-0.015656,-0.001449,-0.000035 , , , ,0.003323,0.007380,0.007941
264962.959335 , , , ,-0.011257,0.002147,0.000122 , , , ,0.002324,0.004383,0.001743
264962.969262 , , , ,-0.011589,0.000192,0.000227 , , , ,0.001325,0.006381,0.001570
264962.979188 , , , ,-0.008063,0.001117,-0.000017 , , , ,0.000326,0.006381,0.001478
264962.989115 , , , ,-0.005707,-0.000070,-0.001152 , , , ,0.001325,0.005382,0.002345
264962.999041 , , , ,0.001152,-0.000209,-0.000401 , , , ,0.001325,0.008379,0.003272
264963.008974 , , , ,0.008255,0.000314,-0.000768 , , , ,0.001335,0.006381,0.005219
264963.018895 , , , ,0.016738,0.001553,0.001501 , , , ,0.000336,0.006381,0.007207
264963.028820 , , , ,0.021886,0.000942,0.000838 , , , ,0.000347,0.005382,0.008287
264963.038746 , , , ,0.016842,0.000262,-0.000873 , , , ,-0.000663,0.006381,0.002477
264963.048673 , , , ,0.004049,-0.000279,0.000279 , , , ,-0.001662,0.005382,-0.005311
264963.058599 , , , ,-0.016930,-0.000750,-0.000122 , , , ,0.001335,0.003374,-0.017146
264963.068526 , , , ,-0.038956,-0.002339,-0.000279 , , , ,0.002324,0.005382,-0.028094
264963.078452 , , , ,-0.046862,-0.000279,0.000157 , , , ,-0.000663,0.004383,-0.024261
264963.088379 , , , ,-0.045012,-0.001536,-0.001239 , , , ,0.000336,0.004383,-0.007696
264963.098304 , , , ,-0.025639,0.001030,-0.000611 , , , ,0.001335,0.005382,0.008869
264963.108231 , , , ,-0.004677,-0.000838,0.001309 , , , ,-0.001641,0.006381,0.025413
264963.118157 , , , ,0.007994,-0.000977,0.000384 , , , ,-0.002640,0.008379,0.023160
264963.128084 , , , ,0.004800,-0.000349,-0.000087 , , , ,0.002334,0.006381,0.007125
264963.138010 , , , ,-0.009687,0.000122,-0.000471 , , , ,0.004332,0.005382,-0.006779
264963.147937 , , , ,-0.020787,-0.001484,0.000367 , , , ,0.002334,0.005382,-0.016728
264963.157863 , , , ,-0.026372,-0.000401,0.000192 , , , ,-0.002650,0.005382,-0.009827
264963.167796 , , , ,-0.026948,0.001693,0.000716 , , , ,-0.004659,0.006381,-0.004027
264963.177715 , , , ,-0.030369,0.001204,-0.000401 , , , ,-0.003660,0.006381,-0.004292
264963.187641 , , , ,-0.035657,0.001676,0.000471 , , , ,0.003323,0.006381,-0.007564
264963.197568 , , , ,-0.036530,0.000977,-0.001012 , , , ,0.006330,0.005392,-0.005861
264963.207495 , , , ,-0.033057,0.003718,-0.000750 , , , ,0.001325,0.006391,-0.005250
264963.217421 , , , ,-0.028763,0.002531,-0.000070 , , , ,-0.002661,0.007390,0.001407
264963.227346 , , , ,-0.018431,0.002059,0.001222 , , , ,0.000336,0.005392,0.010071
264963.237273 , , , ,-0.003805,0.002199,0.000960 , , , ,0.003344,0.004393,0.019786
264963.247199 , , , ,0.008168,0.000698,0.000436 , , , ,0.000326,0.006391,0.020601
264963.257126 , , , ,0.018623,0.001449,0.000035 , , , ,-0.000673,0.006391,0.018563
264963.267052 , , , ,0.023265,-0.001833,0.000785 , , , ,0.000316,0.006391,0.014648
264963.276979 , , , ,0.020298,-0.000925,0.000087 , , , ,0.001315,0.005392,0.005841
264963.286906 , , , ,0.006842,-0.000576,-0.000890 , , , ,-0.001682,0.006391,-0.009908
264963.296831 , , , ,-0.004363,0.000297,-0.000052 , , , ,-0.000683,0.006391,-0.016707
264963.306757 , , , ,-0.009809,0.000227,-0.000122 , , , ,-0.000673,0.005392,-0.014638
264963.316684 , , , ,-0.015202,-0.008063,-0.000227 , , , ,-0.001672,0.006391,-0.005678
264963.326618 , , , ,-0.014067,-0.000349,-0.000087 , , , ,0.004312,0.005392,-0.000785
264963.336559 , , , ,-0.018309,0.000785,-0.001100 , , , ,0.004312,0.003394,-0.004924
264963.346463 , , , ,-0.026407,-0.000890,-0.000977 , , , ,0.008308,0.005392,-0.015056
264963.356388 , , , ,-0.021310,-0.000873,0.000192 , , , ,0.008328,0.004393,-0.006239
264963.366315 , , , ,-0.004939,-0.000873,-0.000384 , , , ,0.002334,0.005392,0.009480
264963.376241 , , , ,0.015219,-0.001012,0.000506 , , , ,-0.007655,0.008400,0.021264
264963.386168 , , , ,0.028397,-0.002531,0.001484 , , , ,-0.006646,0.009399,0.021223
264963.396095 , , , ,0.037106,-0.014120,0.000192 , , , ,0.001335,0.007401,0.018369
264963.406021 , , , ,0.035936,-0.019076,0.000000 , , , ,0.007309,0.005392,0.011662
264963.415948 , , , ,0.028868,-0.001204,0.000227 , , , ,0.000316,0.004393,-0.008950
264963.425874 , , , ,0.028309,0.001082,0.000559 , , , ,-0.002681,0.006391,-0.013578
264963.435799 , , , ,0.038729,0.000367,-0.000175 , , , ,0.000306,0.006391,0.006697
264963.445726 , , , ,0.056287,-0.000017,-0.000227 , , , ,0.003303,0.005392,0.021998
264963.455652 , , , ,0.070546,-0.000593,0.002374 , , , ,0.001305,0.006391,0.026351
264963.465579 , , , ,0.068818,0.003892,0.001728 , , , ,-0.006687,0.005382,0.007920
264963.475506 , , , ,0.050492,0.000401,0.002251 , , , ,0.000285,0.006381,-0.014363
264963.485438 , , , ,0.030194,0.000279,-0.000227 , , , ,0.009256,0.004383,-0.027666
264963.495357 , , , ,0.019478,0.001571,0.000052 , , , ,0.007238,0.004383,-0.027166
264963.505284 , , , ,0.018989,0.002443,0.001344 , , , ,-0.001743,0.006381,-0.016860
264963.515210 , , , ,0.033563,0.004014,0.000768 , , , ,-0.007747,0.007380,0.000316
264963.525137 , , , ,0.050300,0.002810,0.001501 , , , ,-0.000765,0.006381,0.021498
264963.535063 , , , ,0.055013,0.000541,0.000471 , , , ,0.002222,0.005382,0.019837
264963.544990 , , , ,0.041766,-0.000733,0.000681 , , , ,0.004200,0.005382,-0.000642
264963.554916 , , , ,0.017890,-0.000349,-0.000454 , , , ,0.004200,0.004383,-0.024088
264963.564841 , , , ,-0.009879,-0.002897,-0.000803 , , , ,0.001193,0.005382,-0.033629
264963.574768 , , , ,-0.024906,-0.029636,-0.000977 , , , ,-0.001794,0.005382,-0.032467
264963.584695 , , , ,-0.020368,-0.036390,0.000454 , , , ,0.000204,0.006381,0.003405
264963.594621 , , , ,-0.003037,-0.054821,-0.000785 , , , ,0.002212,0.006381,0.005189
264963.604548 , , , ,0.019478,-0.105889,-0.000750 , , , ,0.001203,0.006381,0.025994
264963.614474 , , , ,0.028047,-0.123081,-0.001326 , , , ,0.002212,0.006381,0.015984
264963.624399 , , , ,0.029810,-0.122365,0.000157 , , , ,0.002222,0.006381,0.026208
264963.634326 , , , ,0.024801,-0.122190,0.001239 , , , ,-0.000754,0.006381,-0.001458
264963.644254 , , , ,0.016563,-0.115576,0.000820 , , , ,-0.003751,0.005382,-0.000133
264963.654179 , , , ,-0.011921,-0.068557,0.000785 , , , ,-0.004771,0.005382,-0.017839
264963.664106 , , , ,-0.049236,-0.019932,-0.000262 , , , ,-0.003772,0.004383,-0.047635
264963.674031 , , , ,-0.076253,0.004643,0.000803 , , , ,0.001203,0.005382,-0.056728
264963.683957 , , , ,-0.083060,0.027279,0.000716 , , , ,0.003211,0.006381,-0.021325
264963.693884 , , , ,-0.065118,0.015708,0.001745 , , , ,-0.000785,0.005382,0.000051
264963.703810 , , , ,-0.044052,0.000820,0.001937 , , , ,-0.002793,0.007380,0.037207
264963.713737 , , , ,-0.040998,-0.000017,0.002304 , , , ,-0.003812,0.007380,0.017554
264963.723663 , , , ,-0.056950,-0.002827,0.000105 , , , ,0.003160,0.005382,-0.006860
264963.733588 , , , ,-0.083305,-0.005655,-0.001780 , , , ,0.011131,0.002385,-0.027268
264963.743515 , , , ,-0.115331,-0.007557,-0.002897 , , , ,0.013129,0.004383,-0.034832
264963.753441 , , , ,-0.138073,-0.004695,-0.000942 , , , ,0.002151,0.006391,-0.039653
264963.763368 , , , ,-0.151582,0.020525,0.001658 , , , ,0.024169,0.006391,-0.036799
264963.773295 , , , ,-0.170763,0.021817,0.003002 , , , ,0.017187,0.006402,-0.037176
264963.783221 , , , ,-0.188443,0.012881,0.002827 , , , ,-0.005821,0.005413,-0.014699
264963.793176 , , , ,-0.215356,0.026215,0.001990 , , , ,-0.019837,0.007421,-0.031407
264963.803079 , , , ,-0.229389,0.015202,0.001501 , , , ,-0.026871,0.005443,-0.029480
264963.812999 , , , ,-0.235777,0.034366,0.001309 , , , ,-0.007890,0.005474,-0.018420
264963.822926 , , , ,-0.236195,0.055624,0.001100 , , , ,0.018073,0.005505,-0.024709
264963.832852 , , , ,-0.238133,0.041870,-0.000314 , , , ,0.020071,0.002548,-0.011081
264963.842779 , , , ,-0.241257,0.057648,-0.000524 , , , ,0.018073,0.005596,-0.004455
264963.852706 , , , ,-0.236649,0.040108,-0.001745 , , , ,0.006086,0.006646,-0.007839
264963.862632 , , , ,-0.216770,0.000262,-0.003142 , , , ,0.002100,0.003700,0.023721
264963.872559 , , , ,-0.194028,-0.012950,0.000262 , , , ,-0.004852,0.003761,0.026351
264963.882484 , , , ,-0.166347,-0.016092,-0.000663 , , , ,-0.018818,0.005821,0.021182
264963.892410 , , , ,-0.142035,-0.034523,-0.002042 , , , ,-0.013833,0.006881,0.044251
264963.902337 , , , ,-0.102398,-0.028885,0.004747 , , , ,-0.011825,0.003935,0.056585
264963.912262 , , , ,-0.029636,-0.057421,0.037629 , , , ,-0.013823,0.011988,0.075168
264963.922188 , , , ,0.062169,-0.086045,0.059463 , , , ,-0.027880,0.034016,0.117044
264963.932115 , , , ,0.158877,-0.118770,0.044157 , , , ,-0.004241,0.044037,0.104791
264963.942041 , , , ,0.240332,-0.161670,0.019024 , , , ,0.037105,0.039032,0.107441
264963.951968 , , , ,0.285937,-0.171199,-0.007837 , , , ,0.049623,0.048981,0.063078
264963.961896 , , , ,0.285553,-0.252148,-0.033493 , , , ,0.039378,0.057910,0.015535
264963.971821 , , , ,0.241222,-0.286199,-0.070145 , , , ,0.034404,0.052824,-0.013537
264963.981746 , , , ,0.163904,-0.251694,-0.127095 , , , ,0.040673,0.031743,-0.085586
264963.991673 , , , ,0.091124,-0.192457,-0.159820 , , , ,0.042304,0.021662,-0.091091
264964.001599 , , , ,0.066811,-0.102032,-0.133343 , , , ,0.023517,0.040591,-0.092375
264964.011526 , , , ,0.144880,0.041870,-0.017645 , , , ,-0.018899,0.074516,-0.062426
264964.021452 , , , ,0.215705,0.044628,0.175109 , , , ,-0.071570,0.162436,-0.029745
264964.031379 , , , ,0.227573,0.042167,0.315905 , , , ,-0.093374,0.208389,-0.004312
264964.041304 , , , ,0.206961,0.019111,0.368439 , , , ,-0.043313,0.151417,-0.062936
264964.051231 , , , ,0.135193,0.038781,0.367793 , , , ,0.021825,0.123476,-0.101886
264964.061157 , , , ,0.045902,0.032236,0.312920 , , , ,0.065127,0.104567,-0.150805
264964.071084 , , , ,-0.042446,-0.038101,0.220819 , , , ,0.102436,0.094689,-0.145464
264964.081012 , , , ,-0.143867,-0.037193,0.114022 , , , ,0.123996,0.094811,-0.124985
264964.090937 , , , ,-0.214710,0.006562,0.030299 , , , ,0.121009,0.103894,-0.143344
264964.100863 , , , ,-0.262271,0.047002,-0.018448 , , , ,0.099867,0.106952,-0.113772
264964.110788 , , , ,-0.284262,0.079727,-0.034488 , , , ,0.069582,0.114995,-0.090928
264964.120716 , , , ,-0.276111,0.112975,-0.011292 , , , ,0.035780,0.117023,-0.069572
264964.130641 , , , ,-0.240925,0.091228,0.033580 , , , ,0.010153,0.117064,-0.038461
264964.140568 , , , ,-0.253282,0.070494,0.032533 , , , ,-0.005698,0.111121,-0.015270
264964.150495 , , , ,-0.318715,0.072623,0.003368 , , , ,0.024964,0.087197,-0.056697
264964.160421 , , , ,-0.367654,0.107931,0.035448 , , , ,0.016626,0.077288,-0.078502
264964.170348 , , , ,-0.426716,0.100496,0.063617 , , , ,-0.005362,0.080367,-0.102385
264964.180273 , , , ,-0.440486,0.112696,0.095190 , , , ,-0.009715,0.069521,-0.069490
264964.190199 , , , ,-0.374740,0.125995,0.160256 , , , ,-0.018247,0.062691,-0.038369
